week_start,sku_id,units_sold,gb_prediction,forecast_lower_80,forecast_upper_80
2023-12-25,S003_P0010,704,963.9062409439024,573.3732499371663,1323.9248038021392
2023-07-03,S003_P0011,885,931.3275662807837,540.7945752740477,1291.3461291390204
2023-07-10,S003_P0011,1137,935.8414404138745,545.3084494071384,1295.860003272111
2023-07-17,S003_P0011,1166,951.6149891833501,561.081998176614,1311.6335520415869
2023-07-24,S003_P0011,1170,939.4088745726276,548.8758835658916,1299.4274374308643
2023-07-31,S003_P0011,1095,969.6559068493946,579.1229158426586,1329.6744697076313
2023-08-07,S003_P0011,1401,955.8173092015165,565.2843181947806,1315.8358720597532
2023-08-14,S003_P0011,1231,969.6559068493946,579.1229158426586,1329.6744697076313
2023-08-21,S003_P0011,955,969.6559068493946,579.1229158426586,1329.6744697076313
2023-08-28,S003_P0011,768,952.658796030603,562.1258050238669,1312.6773588888395
2023-09-04,S003_P0011,1284,968.4607139545318,577.9277229477957,1328.4792768127686
2023-09-11,S003_P0011,787,955.2622755116304,564.7292845048944,1315.280838369867
2023-09-18,S003_P0011,1002,989.7721343492682,599.2391433425321,1349.7906972075048
2023-09-25,S003_P0011,936,961.3398305753029,570.8068395685668,1321.3583934335397
2023-10-02,S003_P0011,970,952.6611334589236,562.1281424521876,1312.6796963171603
2023-10-09,S003_P0011,1182,961.3398305753029,570.8068395685668,1321.3583934335397
2023-10-16,S003_P0011,1199,945.6925211852096,555.1595301784735,1305.7110840434461
2023-10-23,S003_P0011,738,961.3398305753029,570.8068395685668,1321.3583934335397
2023-10-30,S003_P0011,984,972.5849380602817,582.0519470535457,1332.6035009185184
2023-11-06,S003_P0011,357,952.6611334589236,562.1281424521876,1312.6796963171603
2023-11-13,S003_P0011,1345,967.1910804110507,576.6580894043148,1327.2096432692874
2023-11-20,S003_P0011,1325,951.6173266116707,561.0843356049347,1311.6358894699074
2023-11-27,S003_P0011,909,950.0966950517034,559.5637040449674,1310.11525790994
2023-12-04,S003_P0011,1160,954.9229718602247,564.3899808534886,1314.9415347184613
2023-12-11,S003_P0011,1290,961.3398305753029,570.8068395685668,1321.3583934335397
2023-12-18,S003_P0011,887,961.3398305753029,570.8068395685668,1321.3583934335397
2023-12-25,S003_P0011,1048,945.1350251859462,554.6020341792102,1305.153588044183
2023-07-03,S003_P0012,1227,969.6559068493946,579.1229158426586,1329.6744697076313
2023-07-10,S003_P0012,1729,945.6901837568889,555.157192750153,1305.7087466151256
2023-07-17,S003_P0012,829,985.944055979988,595.411064973252,1345.9626188382247
2023-07-24,S003_P0012,785,945.6901837568889,555.157192750153,1305.7087466151256
2023-07-31,S003_P0012,1071,1004.3232402374554,613.7902492307194,1364.341803095692
2023-08-07,S003_P0012,949,1007.5062435385111,616.973252531775,1367.5248063967479
2023-08-14,S003_P0012,956,952.658796030603,562.1258050238669,1312.6773588888395
2023-08-21,S003_P0012,1091,969.6559068493946,579.1229158426586,1329.6744697076313
2023-08-28,S003_P0012,1234,959.4541276799721,568.9211366732361,1319.4726905382088
2023-09-04,S003_P0012,1200,952.6611334589236,562.1281424521876,1312.6796963171603
2023-09-11,S003_P0012,821,952.6611334589236,562.1281424521876,1312.6796963171603
2023-09-18,S003_P0012,803,966.5073829966092,575.9743919898731,1326.5259458548458
2023-09-25,S003_P0012,457,972.5849380602817,582.0519470535457,1332.6035009185184
2023-10-02,S003_P0012,927,949.7451837685833,559.2121927618473,1309.76374662682
2023-10-09,S003_P0012,645,954.2184686643775,563.6854776576415,1314.2370315226142
2023-10-16,S003_P0012,1053,909.017813237977,518.484822231241,1269.0363760962136
2023-10-23,S003_P0012,873,918.60945465808,528.076463651344,1278.6280175163167
2023-10-30,S003_P0012,671,985.0123152531072,594.4793242463711,1345.030878111344
2023-11-06,S003_P0012,865,939.1873307735374,548.6543397668013,1299.205893631774
2023-11-13,S003_P0012,838,956.1717996223001,565.6388086155641,1316.1903624805368
2023-11-20,S003_P0012,1528,951.6173266116707,561.0843356049347,1311.6358894699074
2023-11-27,S003_P0012,745,952.6611334589236,562.1281424521876,1312.6796963171603
2023-12-04,S003_P0012,748,972.5849380602817,582.0519470535457,1332.6035009185184
2023-12-11,S003_P0012,583,963.9062409439024,573.3732499371663,1323.9248038021392
2023-12-18,S003_P0012,964,948.9098347371696,558.3768437304336,1308.9283975954063
2023-12-25,S003_P0012,697,951.6173266116707,561.0843356049347,1311.6358894699074
2023-07-03,S003_P0013,900,969.6559068493946,579.1229158426586,1329.6744697076313
2023-07-10,S003_P0013,1212,963.578351785722,573.0453607789859,1323.5969146439588
2023-07-17,S003_P0013,1793,945.6901837568889,555.157192750153,1305.7087466151256
2023-07-24,S003_P0013,1936,1002.9411667987796,612.4081757920435,1362.9597296570164
2023-07-31,S003_P0013,1055,777.1041850243296,386.57119401759354,1137.1227478825663
2023-08-07,S003_P0013,1044,799.2223762559131,408.68938524917706,1159.2409391141498
2023-08-14,S003_P0013,789,751.1481707273679,360.61517972063183,1111.1667335856046
2023-08-21,S003_P0013,965,940.812207866656,550.2792168599199,1300.8307707248928
2023-08-28,S003_P0013,1084,969.6559068493946,579.1229158426586,1329.6744697076313
2023-09-04,S003_P0013,1249,1099.5350581806813,709.0020671739453,1459.553621038918
2023-09-11,S003_P0013,1130,961.3398305753029,570.8068395685668,1321.3583934335397
2023-09-18,S003_P0013,845,952.6611334589236,562.1281424521876,1312.6796963171603
2023-09-25,S003_P0013,406,961.3398305753029,570.8068395685668,1321.3583934335397
2023-10-02,S003_P0013,730,981.3135223248634,590.7805313181273,1341.3320851831
2023-10-09,S003_P0013,1077,971.5411312130288,581.0081402062929,1331.5596940712655
2023-10-16,S003_P0013,957,954.2184686643775,563.6854776576415,1314.2370315226142
2023-10-23,S003_P0013,909,947.6052086796958,557.0722176729598,1307.6237715379325
2023-10-30,S003_P0013,1227,999.1901672644194,608.6571762576834,1359.208730122656
2023-11-06,S003_P0013,1159,919.8904738706564,529.3574828639203,1279.9090367288932
2023-11-13,S003_P0013,1353,952.6611334589236,562.1281424521876,1312.6796963171603
2023-11-20,S003_P0013,1113,999.1901672644194,608.6571762576834,1359.208730122656
2023-11-27,S003_P0013,625,986.0561221003601,595.523131093624,1346.0746849585967
2023-12-04,S003_P0013,758,948.9098347371696,558.3768437304336,1308.9283975954063
2023-12-11,S003_P0013,1425,931.1355813556352,540.6025903488992,1291.1541442138719
2023-12-18,S003_P0013,643,961.3398305753029,570.8068395685668,1321.3583934335397
2023-12-25,S003_P0013,788,947.8660278899167,557.3330368831807,1307.8845907481534
2023-07-03,S003_P0014,991,963.578351785722,573.0453607789859,1323.5969146439588
2023-07-10,S003_P0014,777,952.658796030603,562.1258050238669,1312.6773588888395
2023-07-17,S003_P0014,623,980.9010143343734,590.3680233276373,1340.9195771926102
2023-07-24,S003_P0014,976,957.2259110112612,566.6929200045251,1317.244473869498
2023-07-31,S003_P0014,1268,968.6121000021417,578.0791089954057,1328.6306628603784
2023-08-07,S003_P0014,900,982.6489135417187,592.1159225349827,1342.6674763999554
2023-08-14,S003_P0014,920,963.578351785722,573.0453607789859,1323.5969146439588
2023-08-21,S003_P0014,1479,969.6559068493946,579.1229158426586,1329.6744697076313
2023-08-28,S003_P0014,856,969.6559068493946,579.1229158426586,1329.6744697076313
2023-09-04,S003_P0014,938,952.6611334589236,562.1281424521876,1312.6796963171603
2023-09-11,S003_P0014,1062,999.1901672644194,608.6571762576834,1359.208730122656
2023-09-18,S003_P0014,928,952.6611334589236,562.1281424521876,1312.6796963171603
2023-09-25,S003_P0014,1312,955.2622755116304,564.7292845048944,1315.280838369867
2023-10-02,S003_P0014,1205,952.6611334589236,562.1281424521876,1312.6796963171603
2023-10-09,S003_P0014,889,955.2622755116304,564.7292845048944,1315.280838369867
2023-10-16,S003_P0014,1214,945.6925211852096,555.1595301784735,1305.7110840434461
2023-10-23,S003_P0014,619,961.3398305753029,570.8068395685668,1321.3583934335397
2023-10-30,S003_P0014,1269,948.9098347371696,558.3768437304336,1308.9283975954063
2023-11-06,S003_P0014,622,986.0561221003601,595.523131093624,1346.0746849585967
2023-11-13,S003_P0014,783,943.7254978261756,553.1925068194396,1303.7440606844123
2023-11-20,S003_P0014,1217,971.5411312130288,581.0081402062929,1331.5596940712655
2023-11-27,S003_P0014,1172,952.6611334589236,562.1281424521876,1312.6796963171603
2023-12-04,S003_P0014,1012,955.2622755116304,564.7292845048944,1315.280838369867
2023-12-11,S003_P0014,1101,982.6512509700393,592.1182599633032,1342.669813828276
2023-12-18,S003_P0014,902,961.3398305753029,570.8068395685668,1321.3583934335397
2023-12-25,S003_P0014,1243,961.3398305753029,570.8068395685668,1321.3583934335397
2023-07-03,S003_P0015,725,945.6901837568889,555.157192750153,1305.7087466151256
2023-07-10,S003_P0015,769,980.9010143343734,590.3680233276373,1340.9195771926102
2023-07-17,S003_P0015,1063,963.9039035155818,573.3709125088458,1323.9224663738185
2023-07-24,S003_P0015,1024,994.3721983744517,603.8392073677157,1354.3907612326884
2023-07-31,S003_P0015,957,982.6489135417187,592.1159225349827,1342.6674763999554
2023-08-07,S003_P0015,1229,969.6559068493946,579.1229158426586,1329.6744697076313
2023-08-14,S003_P0015,1029,952.658796030603,562.1258050238669,1312.6773588888395
2023-08-21,S003_P0015,1130,952.658796030603,562.1258050238669,1312.6773588888395
2023-08-28,S003_P0015,714,961.6015387861845,571.0685477794484,1321.620101644421
2023-09-04,S003_P0015,1229,971.9540092829111,581.4210182761751,1331.9725721411478
2023-09-11,S003_P0015,1315,952.6611334589236,562.1281424521876,1312.6796963171603
2023-09-18,S003_P0015,1236,952.6611334589236,562.1281424521876,1312.6796963171603
2023-09-25,S003_P0015,810,945.6925211852096,555.1595301784735,1305.7110840434461
2023-10-02,S003_P0015,1097,952.8134045644384,562.2804135577023,1312.831967422675
2023-10-09,S003_P0015,1084,955.2622755116304,564.7292845048944,1315.280838369867
2023-10-16,S003_P0015,735,952.6611334589236,562.1281424521876,1312.6796963171603
2023-10-23,S003_P0015,1379,972.5849380602817,582.0519470535457,1332.6035009185184
2023-10-30,S003_P0015,685,952.6611334589236,562.1281424521876,1312.6796963171603
2023-11-06,S003_P0015,1394,943.9060571391294,553.3730661323934,1303.924619997366
2023-11-13,S003_P0015,1016,948.5369093531737,558.0039183464376,1308.5554722114102
2023-11-20,S003_P0015,766,952.6611334589236,562.1281424521876,1312.6796963171603
2023-11-27,S003_P0015,1103,963.9062409439024,573.3732499371663,1323.9248038021392
2023-12-04,S003_P0015,909,945.1350251859462,554.6020341792102,1305.153588044183
2023-12-11,S003_P0015,915,961.3398305753029,570.8068395685668,1321.3583934335397
2023-12-18,S003_P0015,935,877.930245189749,487.397254183013,1237.9488080479857
2023-12-25,S003_P0015,1138,961.3398305753029,570.8068395685668,1321.3583934335397
2023-07-03,S003_P0016,1047,969.6559068493946,579.1229158426586,1329.6744697076313
2023-07-10,S003_P0016,1022,969.6559068493946,579.1229158426586,1329.6744697076313
2023-07-17,S003_P0016,913,963.578351785722,573.0453607789859,1323.5969146439588
2023-07-24,S003_P0016,1077,967.8305137373319,577.2975227305958,1327.8490765955685
2023-07-31,S003_P0016,952,994.3721983744517,603.8392073677157,1354.3907612326884
2023-08-07,S003_P0016,1023,952.658796030603,562.1258050238669,1312.6773588888395
2023-08-14,S003_P0016,1024,945.6901837568889,555.157192750153,1305.7087466151256
2023-08-21,S003_P0016,1056,994.3721983744517,603.8392073677157,1354.3907612326884
2023-08-28,S003_P0016,1124,955.8173092015165,565.2843181947806,1315.8358720597532
2023-09-04,S003_P0016,453,986.0561221003601,595.523131093624,1346.0746849585967
2023-09-11,S003_P0016,697,983.266853282786,592.7338622760499,1343.2854161410228
2023-09-18,S003_P0016,484,942.8622502918765,552.3292592851406,1302.8808131501132
2023-09-25,S003_P0016,1021,936.0681384077267,545.5351474009906,1296.0867012659633
2023-10-02,S003_P0016,847,923.1639276687094,532.6309366619735,1283.1824905269461
2023-10-09,S003_P0016,711,960.29602372805,569.763032721314,1320.3145865862866
2023-10-16,S003_P0016,938,937.9023304820676,547.3693394753316,1297.9208933403042
2023-10-23,S003_P0016,883,954.2184686643775,563.6854776576415,1314.2370315226142
2023-10-30,S003_P0016,1062,954.2184686643775,563.6854776576415,1314.2370315226142
2023-11-06,S003_P0016,1523,948.5369093531737,558.0039183464376,1308.5554722114102
2023-11-13,S003_P0016,850,955.2622755116304,564.7292845048944,1315.280838369867
2023-11-20,S003_P0016,818,917.033286793438,526.500295786702,1277.0518496516747
2023-11-27,S003_P0016,1561,966.5073829966092,575.9743919898731,1326.5259458548458
2023-12-04,S003_P0016,1192,961.3398305753029,570.8068395685668,1321.3583934335397
2023-12-11,S003_P0016,628,952.6611334589236,562.1281424521876,1312.6796963171603
2023-12-18,S003_P0016,681,940.2311376207903,549.6981466140542,1300.249700479027
2023-12-25,S003_P0016,982,941.1610594189553,550.6280684122194,1301.179622277192
2023-07-03,S003_P0017,1965,968.6121000021417,578.0791089954057,1328.6306628603784
2023-07-10,S003_P0017,638,900.6926672350759,510.15967622833983,1260.7112300933127
2023-07-17,S003_P0017,842,930.3877300814117,539.8547390746758,1290.4062929396484
2023-07-24,S003_P0017,872,925.8206151007535,535.2876240940175,1285.8391779589901
2023-07-31,S003_P0017,1549,887.0636379403646,496.5306469336286,1247.0822007986012
2023-08-07,S003_P0017,950,969.6559068493946,579.1229158426586,1329.6744697076313
2023-08-14,S003_P0017,1032,969.6559068493946,579.1229158426586,1329.6744697076313
2023-08-21,S003_P0017,978,969.6559068493946,579.1229158426586,1329.6744697076313
2023-08-28,S003_P0017,931,952.658796030603,562.1258050238669,1312.6773588888395
2023-09-04,S003_P0017,1138,941.4236778637523,550.8906868570164,1301.442240721989
2023-09-11,S003_P0017,1014,961.3398305753029,570.8068395685668,1321.3583934335397
2023-09-18,S003_P0017,902,952.6611334589236,562.1281424521876,1312.6796963171603
2023-09-25,S003_P0017,997,929.5066533139868,538.9736623072508,1289.5252161722235
2023-10-02,S003_P0017,813,999.1901672644194,608.6571762576834,1359.208730122656
2023-10-09,S003_P0017,962,972.5849380602817,582.0519470535457,1332.6035009185184
2023-10-16,S003_P0017,1938,986.0561221003601,595.523131093624,1346.0746849585967
2023-10-23,S003_P0017,936,918.569124120093,528.036133113357,1278.5876869783297
2023-10-30,S003_P0017,1115,919.0361314595527,528.5031404528168,1279.0546943177894
2023-11-06,S003_P0017,1709,875.5006712746314,484.96768026789533,1235.519234132868
2023-11-13,S003_P0017,1333,787.7656309930778,397.2326399863418,1147.7841938513145
2023-11-20,S003_P0017,1267,961.3398305753029,570.8068395685668,1321.3583934335397
2023-11-27,S003_P0017,767,1229.4869734038728,838.9539823971368,1589.5055362621094
2023-12-04,S003_P0017,532,1010.4352747493982,619.9022837426621,1370.4538376076348
2023-12-11,S003_P0017,1114,929.2352607914668,538.7022697847308,1289.2538236497035
2023-12-18,S003_P0017,740,945.6925211852096,555.1595301784735,1305.7110840434461
2023-12-25,S003_P0017,1020,971.5411312130288,581.0081402062929,1331.5596940712655
2023-07-03,S003_P0018,837,1018.7513510234899,628.2183600167539,1378.7699138817266
2023-07-10,S003_P0018,1250,969.6559068493946,579.1229158426586,1329.6744697076313
2023-07-17,S003_P0018,771,918.6071172297594,528.0741262230233,1278.625680087996
2023-07-24,S003_P0018,707,993.8940210266975,603.3610300199614,1353.912583884934
2023-07-31,S003_P0018,1080,982.8712276097095,592.3382366029734,1342.889790467946
2023-08-07,S003_P0018,1447,952.658796030603,562.1258050238669,1312.6773588888395
2023-08-14,S003_P0018,769,945.6901837568889,555.157192750153,1305.7087466151256
2023-08-21,S003_P0018,981,963.9039035155818,573.3709125088458,1323.9224663738185
2023-08-28,S003_P0018,843,963.578351785722,573.0453607789859,1323.5969146439588
2023-09-04,S003_P0018,1219,945.6925211852096,555.1595301784735,1305.7110840434461
2023-09-11,S003_P0018,1258,1007.9236974319186,617.3907064251825,1367.9422602901554
2023-09-18,S003_P0018,941,952.6611334589236,562.1281424521876,1312.6796963171603
2023-09-25,S003_P0018,1252,961.3398305753029,570.8068395685668,1321.3583934335397
2023-10-02,S003_P0018,868,952.6611334589236,562.1281424521876,1312.6796963171603
2023-10-09,S003_P0018,849,961.3398305753029,570.8068395685668,1321.3583934335397
2023-10-16,S003_P0018,1238,982.6512509700393,592.1182599633032,1342.669813828276
2023-10-23,S003_P0018,743,919.8904738706564,529.3574828639203,1279.9090367288932
2023-10-30,S003_P0018,1064,999.0165217860944,608.4835307793583,1359.0350846443312
2023-11-06,S003_P0018,635,982.6512509700393,592.1182599633032,1342.669813828276
2023-11-13,S003_P0018,951,947.8369230226713,557.3039320159353,1307.855485880908
2023-11-20,S003_P0018,932,951.6173266116707,561.0843356049347,1311.6358894699074
2023-11-27,S003_P0018,1103,928.5691709870357,538.0361799802997,1288.5877338452724
2023-12-04,S003_P0018,763,945.6925211852096,555.1595301784735,1305.7110840434461
2023-12-11,S003_P0018,1784,999.0165217860944,608.4835307793583,1359.0350846443312
2023-12-18,S003_P0018,912,985.9830970537952,595.4501060470591,1346.0016599120318
2023-12-25,S003_P0018,438,950.0966950517034,559.5637040449674,1310.11525790994
2023-07-03,S003_P0019,897,952.658796030603,562.1258050238669,1312.6773588888395
2023-07-10,S003_P0019,1169,969.6559068493946,579.1229158426586,1329.6744697076313
2023-07-17,S003_P0019,1032,1007.5062435385111,616.973252531775,1367.5248063967479
2023-07-24,S003_P0019,733,952.658796030603,562.1258050238669,1312.6773588888395
2023-07-31,S003_P0019,900,956.9352912418677,566.4023002351316,1316.9538541001043
2023-08-07,S003_P0019,921,969.6559068493946,579.1229158426586,1329.6744697076313
2023-08-14,S003_P0019,1252,952.658796030603,562.1258050238669,1312.6773588888395
2023-08-21,S003_P0019,1075,952.658796030603,562.1258050238669,1312.6773588888395
2023-08-28,S003_P0019,835,952.658796030603,562.1258050238669,1312.6773588888395
2023-09-04,S003_P0019,1118,952.6611334589236,562.1281424521876,1312.6796963171603
2023-09-11,S003_P0019,451,918.4413767357287,527.9083857289927,1278.4599395939654
2023-09-18,S003_P0019,897,982.2230464355331,591.690055428797,1342.2416092937697
2023-09-25,S003_P0019,1062,948.7601395344524,558.2271485277163,1308.778702392689
2023-10-02,S003_P0019,408,951.6173266116707,561.0843356049347,1311.6358894699074
2023-10-09,S003_P0019,1026,906.5355326455701,516.0025416388341,1266.5540955038068
2023-10-16,S003_P0019,1427,951.6173266116707,561.0843356049347,1311.6358894699074
2023-10-23,S003_P0019,629,961.3398305753029,570.8068395685668,1321.3583934335397
2023-10-30,S003_P0019,1299,929.8168851656073,539.2838941588714,1289.835448023844
2023-11-06,S003_P0019,880,952.6611334589236,562.1281424521876,1312.6796963171603
2023-11-13,S003_P0019,1032,961.3398305753029,570.8068395685668,1321.3583934335397
2023-11-20,S003_P0019,1401,961.3398305753029,570.8068395685668,1321.3583934335397
2023-11-27,S003_P0019,1450,952.6611334589236,562.1281424521876,1312.6796963171603
2023-12-04,S003_P0019,679,919.8904738706564,529.3574828639203,1279.9090367288932
2023-12-11,S003_P0019,1239,940.2311376207903,549.6981466140542,1300.249700479027
2023-12-18,S003_P0019,1208,955.2622755116304,564.7292845048944,1315.280838369867
2023-12-25,S003_P0019,976,950.2551885170225,559.7221975102864,1310.273751375259
2023-07-03,S003_P0020,975,963.9039035155818,573.3709125088458,1323.9224663738185
2023-07-10,S003_P0020,1030,969.6559068493946,579.1229158426586,1329.6744697076313
2023-07-17,S003_P0020,1165,969.6559068493946,579.1229158426586,1329.6744697076313
2023-07-24,S003_P0020,670,969.6559068493946,579.1229158426586,1329.6744697076313
2023-07-31,S003_P0020,833,940.2288001924696,549.6958091857337,1300.2473630507063
2023-08-07,S003_P0020,1040,969.6559068493946,579.1229158426586,1329.6744697076313
2023-08-14,S003_P0020,880,987.7690768727949,597.2360858660588,1347.7876397310315
2023-08-21,S003_P0020,673,951.6149891833501,561.081998176614,1311.6335520415869
2023-08-28,S003_P0020,880,939.1849933452168,548.6520023384808,1299.2035562034534
2023-09-04,S003_P0020,851,954.2184686643775,563.6854776576415,1314.2370315226142
2023-09-11,S003_P0020,1332,960.29602372805,569.763032721314,1320.3145865862866
2023-09-18,S003_P0020,589,952.6611334589236,562.1281424521876,1312.6796963171603
2023-09-25,S003_P0020,1027,948.9098347371696,558.3768437304336,1308.9283975954063
2023-10-02,S003_P0020,1372,961.3398305753029,570.8068395685668,1321.3583934335397
2023-10-09,S003_P0020,795,961.3398305753029,570.8068395685668,1321.3583934335397
2023-10-16,S003_P0020,1118,972.5849380602817,582.0519470535457,1332.6035009185184
2023-10-23,S003_P0020,1259,961.3398305753029,570.8068395685668,1321.3583934335397
2023-10-30,S003_P0020,910,961.3398305753029,570.8068395685668,1321.3583934335397
2023-11-06,S003_P0020,906,951.1380514058804,560.6050603991443,1311.1566142641173
2023-11-13,S003_P0020,1220,955.2622755116304,564.7292845048944,1315.280838369867
2023-11-20,S003_P0020,892,961.3398305753029,570.8068395685668,1321.3583934335397
2023-11-27,S003_P0020,1171,928.5691709870357,538.0361799802997,1288.5877338452724
2023-12-04,S003_P0020,776,957.215606469553,566.682615462817,1317.2341693277897
2023-12-11,S003_P0020,1155,947.5850358096077,557.0520448028717,1307.6035986678444
2023-12-18,S003_P0020,1258,885.2398591709897,494.70686816425365,1245.2584220292265
2023-12-25,S003_P0020,600,961.3398305753029,570.8068395685668,1321.3583934335397
2023-07-03,S004_P0001,1065,951.9837049790024,561.4507139722664,1312.002267837239
2023-07-10,S004_P0001,1504,968.6121000021417,578.0791089954057,1328.6306628603784
2023-07-17,S004_P0001,738,950.0943576233827,559.5613666166466,1310.1129204816193
2023-07-24,S004_P0001,814,918.7703569892857,528.2373659825496,1278.7889198475223
2023-07-31,S004_P0001,847,980.9010143343734,590.3680233276373,1340.9195771926102
2023-08-07,S004_P0001,832,969.6559068493946,579.1229158426586,1329.6744697076313
2023-08-14,S004_P0001,783,968.6121000021417,578.0791089954057,1328.6306628603784
2023-08-21,S004_P0001,946,966.0186098392425,575.4856188325064,1326.037172697479
2023-08-28,S004_P0001,934,962.5345449384691,572.001553931733,1322.5531077967057
2023-09-04,S004_P0001,1957,928.4628464667339,537.929855459998,1288.4814093249706
2023-09-11,S004_P0001,1451,908.9041238999761,518.37113289324,1268.9226867582129
2023-09-18,S004_P0001,1348,867.2994323712747,476.7664413645387,1227.3179952295113
2023-09-25,S004_P0001,1229,790.9062999818215,400.3733089750854,1150.9248628400583
2023-10-02,S004_P0001,677,835.8678165659821,445.3348255592461,1195.8863794242188
2023-10-09,S004_P0001,980,940.2311376207903,549.6981466140542,1300.249700479027
2023-10-16,S004_P0001,753,952.6611334589236,562.1281424521876,1312.6796963171603
2023-10-23,S004_P0001,608,972.5849380602817,582.0519470535457,1332.6035009185184
2023-10-30,S004_P0001,539,942.6816909789227,552.1486999721867,1302.7002538371594
2023-11-06,S004_P0001,746,928.1914539442139,537.6584629374779,1288.2100168024506
2023-11-13,S004_P0001,1260,971.5411312130288,581.0081402062929,1331.5596940712655
2023-11-20,S004_P0001,1038,951.6173266116707,561.0843356049347,1311.6358894699074
2023-11-27,S004_P0001,1457,961.3398305753029,570.8068395685668,1321.3583934335397
2023-12-04,S004_P0001,965,955.2622755116304,564.7292845048944,1315.280838369867
2023-12-11,S004_P0001,841,999.1901672644194,608.6571762576834,1359.208730122656
2023-12-18,S004_P0001,781,952.6611334589236,562.1281424521876,1312.6796963171603
2023-12-25,S004_P0001,799,993.8963584550181,603.3633674482821,1353.9149213132548
2023-07-03,S004_P0002,913,932.7272835685314,542.1942925617955,1292.7458464267681
2023-07-10,S004_P0002,1206,1007.5062435385111,616.973252531775,1367.5248063967479
2023-07-17,S004_P0002,701,969.6559068493946,579.1229158426586,1329.6744697076313
2023-07-24,S004_P0002,1153,942.8599128635559,552.3269218568198,1302.8784757217927
2023-07-31,S004_P0002,850,963.578351785722,573.0453607789859,1323.5969146439588
2023-08-07,S004_P0002,1349,969.6559068493946,579.1229158426586,1329.6744697076313
2023-08-14,S004_P0002,905,952.658796030603,562.1258050238669,1312.6773588888395
2023-08-21,S004_P0002,688,952.658796030603,562.1258050238669,1312.6773588888395
2023-08-28,S004_P0002,593,943.9037197108088,553.3707287040727,1303.9222825690454
2023-09-04,S004_P0002,1149,939.1873307735374,548.6543397668013,1299.205893631774
2023-09-11,S004_P0002,658,960.29602372805,569.763032721314,1320.3145865862866
2023-09-18,S004_P0002,449,942.6816909789227,552.1486999721867,1302.7002538371594
2023-09-25,S004_P0002,903,949.7451837685833,559.2121927618473,1309.76374662682
2023-10-02,S004_P0002,401,960.29602372805,569.763032721314,1320.3145865862866
2023-10-09,S004_P0002,1008,969.2186016074739,578.6856106007378,1329.2371644657105
2023-10-16,S004_P0002,1083,894.5174921861922,503.9845011794561,1254.5360550444288
2023-10-23,S004_P0002,788,981.6074441227864,591.0744531160503,1341.6260069810232
2023-10-30,S004_P0002,712,958.8503161646746,568.3173251579385,1318.8688790229112
2023-11-06,S004_P0002,998,980.6327063992904,590.0997153925543,1340.651269257527
2023-11-13,S004_P0002,777,952.6611334589236,562.1281424521876,1312.6796963171603
2023-11-20,S004_P0002,703,965.4635761493563,574.9305851426202,1325.482139007593
2023-11-27,S004_P0002,552,970.9102024356582,580.3772114289222,1330.928765293895
2023-12-04,S004_P0002,804,972.319463452768,581.7864724460319,1332.3380263110048
2023-12-11,S004_P0002,1064,971.5411312130288,581.0081402062929,1331.5596940712655
2023-12-18,S004_P0002,1105,951.6173266116707,561.0843356049347,1311.6358894699074
2023-12-25,S004_P0002,1166,960.29602372805,569.763032721314,1320.3145865862866
2023-07-03,S004_P0003,975,962.5345449384691,572.001553931733,1322.5531077967057
2023-07-10,S004_P0003,1017,969.6559068493946,579.1229158426586,1329.6744697076313
2023-07-17,S004_P0003,813,952.658796030603,562.1258050238669,1312.6773588888395
2023-07-24,S004_P0003,799,963.9039035155818,573.3709125088458,1323.9224663738185
2023-07-31,S004_P0003,523,980.9010143343734,590.3680233276373,1340.9195771926102
2023-08-07,S004_P0003,1221,880.793731588296,490.26074058156,1240.8122944465326
2023-08-14,S004_P0003,916,948.8344471061986,558.3014560994625,1308.8530099644354
2023-08-21,S004_P0003,1190,935.8414404138745,545.3084494071384,1295.860003272111
2023-08-28,S004_P0003,924,945.4864296363002,554.9534386295641,1305.504992494537
2023-09-04,S004_P0003,1194,952.6611334589236,562.1281424521876,1312.6796963171603
2023-09-11,S004_P0003,535,961.3398305753029,570.8068395685668,1321.3583934335397
2023-09-18,S004_P0003,679,932.7296209968521,542.196629990116,1292.7481838550889
2023-09-25,S004_P0003,811,983.3153402820915,592.7823492753555,1343.3339031403282
2023-10-02,S004_P0003,812,971.5411312130288,581.0081402062929,1331.5596940712655
2023-10-09,S004_P0003,1221,992.8525516077652,602.3195606010293,1352.871114466002
2023-10-16,S004_P0003,676,948.7601395344524,558.2271485277163,1308.778702392689
2023-10-23,S004_P0003,1282,947.8660278899167,557.3330368831807,1307.8845907481534
2023-10-30,S004_P0003,825,961.3398305753029,570.8068395685668,1321.3583934335397
2023-11-06,S004_P0003,612,885.2398591709897,494.70686816425365,1245.2584220292265
2023-11-13,S004_P0003,722,939.1873307735374,548.6543397668013,1299.205893631774
2023-11-20,S004_P0003,944,962.8624340966495,572.3294430899134,1322.880996954886
2023-11-27,S004_P0003,1036,981.6074441227864,591.0744531160503,1341.6260069810232
2023-12-04,S004_P0003,652,951.6173266116707,561.0843356049347,1311.6358894699074
2023-12-11,S004_P0003,467,906.4166711852702,515.8836801785342,1266.4352340435069
2023-12-18,S004_P0003,1201,949.7451837685833,559.2121927618473,1309.76374662682
2023-12-25,S004_P0003,991,954.2184686643775,563.6854776576415,1314.2370315226142
