week_start,sku_id,units_sold,seasonal_naive
2023-08-28,S003_P0016,1124,1017.0
2023-09-04,S003_P0016,453,1560.0
2023-09-11,S003_P0016,697,977.0
2023-09-18,S003_P0016,484,883.0
2023-09-25,S003_P0016,1021,1443.0
2023-10-02,S003_P0016,847,1029.0
2023-10-09,S003_P0016,711,1112.0
2023-10-16,S003_P0016,938,745.0
2023-10-23,S003_P0016,883,1278.0
2023-10-30,S003_P0016,1062,1243.0
2023-11-06,S003_P0016,1523,904.0
2023-11-13,S003_P0016,850,1388.0
2023-11-20,S003_P0016,818,587.0
2023-11-27,S003_P0016,1561,1363.0
2023-12-04,S003_P0016,1192,1060.0
2023-12-11,S003_P0016,628,904.0
2023-12-18,S003_P0016,681,728.0
2023-12-25,S003_P0016,982,661.0
2022-01-03,S003_P0017,1131,
2022-01-10,S003_P0017,771,
2022-01-17,S003_P0017,1295,
2022-01-24,S003_P0017,636,
2022-01-31,S003_P0017,1243,
2022-02-07,S003_P0017,788,
2022-02-14,S003_P0017,774,
2022-02-21,S003_P0017,730,
2022-02-28,S003_P0017,840,
2022-03-07,S003_P0017,782,
2022-03-14,S003_P0017,869,
2022-03-21,S003_P0017,1261,
2022-03-28,S003_P0017,1024,
2022-04-04,S003_P0017,852,
2022-04-11,S003_P0017,1115,
2022-04-18,S003_P0017,1038,
2022-04-25,S003_P0017,1115,
2022-05-02,S003_P0017,912,
2022-05-09,S003_P0017,1007,
2022-05-16,S003_P0017,1196,
2022-05-23,S003_P0017,1406,
2022-05-30,S003_P0017,896,
2022-06-06,S003_P0017,884,
2022-06-13,S003_P0017,482,
2022-06-20,S003_P0017,1038,
2022-06-27,S003_P0017,943,
2022-07-04,S003_P0017,1149,
2022-07-11,S003_P0017,711,
2022-07-18,S003_P0017,1070,
2022-07-25,S003_P0017,718,
2022-08-01,S003_P0017,872,
2022-08-08,S003_P0017,945,
2022-08-15,S003_P0017,1050,
2022-08-22,S003_P0017,1141,
2022-08-29,S003_P0017,851,
2022-09-05,S003_P0017,1262,
2022-09-12,S003_P0017,998,
2022-09-19,S003_P0017,899,
2022-09-26,S003_P0017,1569,
2022-10-03,S003_P0017,1853,
2022-10-10,S003_P0017,930,
2022-10-17,S003_P0017,1475,
2022-10-24,S003_P0017,1328,
2022-10-31,S003_P0017,866,
2022-11-07,S003_P0017,664,
2022-11-14,S003_P0017,1057,
2022-11-21,S003_P0017,943,
2022-11-28,S003_P0017,1190,
2022-12-05,S003_P0017,1633,
2022-12-12,S003_P0017,806,
2022-12-19,S003_P0017,639,
2022-12-26,S003_P0017,1167,
2023-01-02,S003_P0017,1127,1131.0
2023-01-09,S003_P0017,654,771.0
2023-01-16,S003_P0017,470,1295.0
2023-01-23,S003_P0017,1430,636.0
2023-01-30,S003_P0017,743,1243.0
2023-02-06,S003_P0017,1262,788.0
2023-02-13,S003_P0017,701,774.0
2023-02-20,S003_P0017,863,730.0
2023-02-27,S003_P0017,1282,840.0
2023-03-06,S003_P0017,1008,782.0
2023-03-13,S003_P0017,966,869.0
2023-03-20,S003_P0017,1169,1261.0
2023-03-27,S003_P0017,760,1024.0
2023-04-03,S003_P0017,667,852.0
2023-04-10,S003_P0017,900,1115.0
2023-04-17,S003_P0017,984,1038.0
2023-04-24,S003_P0017,949,1115.0
2023-05-01,S003_P0017,764,912.0
2023-05-08,S003_P0017,712,1007.0
2023-05-15,S003_P0017,777,1196.0
2023-05-22,S003_P0017,1055,1406.0
2023-05-29,S003_P0017,692,896.0
2023-06-05,S003_P0017,750,884.0
2023-06-12,S003_P0017,583,482.0
2023-06-19,S003_P0017,1276,1038.0
2023-06-26,S003_P0017,908,943.0
2023-07-03,S003_P0017,1965,1149.0
2023-07-10,S003_P0017,638,711.0
2023-07-17,S003_P0017,842,1070.0
2023-07-24,S003_P0017,872,718.0
2023-07-31,S003_P0017,1549,872.0
2023-08-07,S003_P0017,950,945.0
2023-08-14,S003_P0017,1032,1050.0
2023-08-21,S003_P0017,978,1141.0
2023-08-28,S003_P0017,931,851.0
2023-09-04,S003_P0017,1138,1262.0
2023-09-11,S003_P0017,1014,998.0
2023-09-18,S003_P0017,902,899.0
2023-09-25,S003_P0017,997,1569.0
2023-10-02,S003_P0017,813,1853.0
2023-10-09,S003_P0017,962,930.0
2023-10-16,S003_P0017,1938,1475.0
2023-10-23,S003_P0017,936,1328.0
2023-10-30,S003_P0017,1115,866.0
2023-11-06,S003_P0017,1709,664.0
2023-11-13,S003_P0017,1333,1057.0
2023-11-20,S003_P0017,1267,943.0
2023-11-27,S003_P0017,767,1190.0
2023-12-04,S003_P0017,532,1633.0
2023-12-11,S003_P0017,1114,806.0
2023-12-18,S003_P0017,740,639.0
2023-12-25,S003_P0017,1020,1167.0
2022-01-03,S003_P0018,1069,
2022-01-10,S003_P0018,864,
2022-01-17,S003_P0018,877,
2022-01-24,S003_P0018,1043,
2022-01-31,S003_P0018,1275,
2022-02-07,S003_P0018,1116,
2022-02-14,S003_P0018,566,
2022-02-21,S003_P0018,987,
2022-02-28,S003_P0018,1000,
2022-03-07,S003_P0018,621,
2022-03-14,S003_P0018,792,
2022-03-21,S003_P0018,394,
2022-03-28,S003_P0018,834,
2022-04-04,S003_P0018,954,
2022-04-11,S003_P0018,1744,
2022-04-18,S003_P0018,799,
2022-04-25,S003_P0018,997,
2022-05-02,S003_P0018,628,
2022-05-09,S003_P0018,841,
2022-05-16,S003_P0018,780,
2022-05-23,S003_P0018,648,
2022-05-30,S003_P0018,553,
2022-06-06,S003_P0018,1262,
2022-06-13,S003_P0018,1149,
2022-06-20,S003_P0018,605,
2022-06-27,S003_P0018,1055,
2022-07-04,S003_P0018,1782,
2022-07-11,S003_P0018,1025,
2022-07-18,S003_P0018,882,
2022-07-25,S003_P0018,533,
2022-08-01,S003_P0018,1268,
2022-08-08,S003_P0018,879,
2022-08-15,S003_P0018,669,
2022-08-22,S003_P0018,748,
2022-08-29,S003_P0018,1386,
2022-09-05,S003_P0018,636,
2022-09-12,S003_P0018,798,
2022-09-19,S003_P0018,896,
2022-09-26,S003_P0018,1055,
2022-10-03,S003_P0018,775,
2022-10-10,S003_P0018,994,
2022-10-17,S003_P0018,485,
2022-10-24,S003_P0018,897,
2022-10-31,S003_P0018,389,
2022-11-07,S003_P0018,500,
2022-11-14,S003_P0018,593,
2022-11-21,S003_P0018,726,
2022-11-28,S003_P0018,1036,
2022-12-05,S003_P0018,640,
2022-12-12,S003_P0018,386,
2022-12-19,S003_P0018,1325,
2022-12-26,S003_P0018,756,
2023-01-02,S003_P0018,1282,1069.0
2023-01-09,S003_P0018,1096,864.0
2023-01-16,S003_P0018,1072,877.0
2023-01-23,S003_P0018,520,1043.0
2023-01-30,S003_P0018,856,1275.0
2023-02-06,S003_P0018,1367,1116.0
2023-02-13,S003_P0018,1207,566.0
2023-02-20,S003_P0018,990,987.0
2023-02-27,S003_P0018,1080,1000.0
2023-03-06,S003_P0018,513,621.0
2023-03-13,S003_P0018,759,792.0
2023-03-20,S003_P0018,1077,394.0
2023-03-27,S003_P0018,1184,834.0
2023-04-03,S003_P0018,1407,954.0
2023-04-10,S003_P0018,882,1744.0
2023-04-17,S003_P0018,1034,799.0
2023-04-24,S003_P0018,993,997.0
2023-05-01,S003_P0018,408,628.0
2023-05-08,S003_P0018,894,841.0
2023-05-15,S003_P0018,985,780.0
2023-05-22,S003_P0018,868,648.0
2023-05-29,S003_P0018,830,553.0
2023-06-05,S003_P0018,922,1262.0
2023-06-12,S003_P0018,1467,1149.0
2023-06-19,S003_P0018,480,605.0
2023-06-26,S003_P0018,789,1055.0
2023-07-03,S003_P0018,837,1782.0
2023-07-10,S003_P0018,1250,1025.0
2023-07-17,S003_P0018,771,882.0
2023-07-24,S003_P0018,707,533.0
2023-07-31,S003_P0018,1080,1268.0
2023-08-07,S003_P0018,1447,879.0
2023-08-14,S003_P0018,769,669.0
2023-08-21,S003_P0018,981,748.0
2023-08-28,S003_P0018,843,1386.0
2023-09-04,S003_P0018,1219,636.0
2023-09-11,S003_P0018,1258,798.0
2023-09-18,S003_P0018,941,896.0
2023-09-25,S003_P0018,1252,1055.0
2023-10-02,S003_P0018,868,775.0
2023-10-09,S003_P0018,849,994.0
2023-10-16,S003_P0018,1238,485.0
2023-10-23,S003_P0018,743,897.0
2023-10-30,S003_P0018,1064,389.0
2023-11-06,S003_P0018,635,500.0
2023-11-13,S003_P0018,951,593.0
2023-11-20,S003_P0018,932,726.0
2023-11-27,S003_P0018,1103,1036.0
2023-12-04,S003_P0018,763,640.0
2023-12-11,S003_P0018,1784,386.0
2023-12-18,S003_P0018,912,1325.0
2023-12-25,S003_P0018,438,756.0
2022-01-03,S003_P0019,563,
2022-01-10,S003_P0019,1353,
2022-01-17,S003_P0019,997,
2022-01-24,S003_P0019,664,
2022-01-31,S003_P0019,887,
2022-02-07,S003_P0019,1755,
2022-02-14,S003_P0019,940,
2022-02-21,S003_P0019,939,
2022-02-28,S003_P0019,817,
2022-03-07,S003_P0019,707,
2022-03-14,S003_P0019,940,
2022-03-21,S003_P0019,821,
2022-03-28,S003_P0019,1098,
2022-04-04,S003_P0019,646,
2022-04-11,S003_P0019,760,
2022-04-18,S003_P0019,1259,
2022-04-25,S003_P0019,1111,
2022-05-02,S003_P0019,1022,
2022-05-09,S003_P0019,1380,
2022-05-16,S003_P0019,966,
2022-05-23,S003_P0019,1458,
2022-05-30,S003_P0019,1255,
2022-06-06,S003_P0019,764,
2022-06-13,S003_P0019,1349,
2022-06-20,S003_P0019,1172,
2022-06-27,S003_P0019,1104,
2022-07-04,S003_P0019,841,
2022-07-11,S003_P0019,1113,
2022-07-18,S003_P0019,1667,
2022-07-25,S003_P0019,718,
2022-08-01,S003_P0019,667,
2022-08-08,S003_P0019,964,
2022-08-15,S003_P0019,685,
2022-08-22,S003_P0019,825,
2022-08-29,S003_P0019,838,
2022-09-05,S003_P0019,782,
2022-09-12,S003_P0019,670,
2022-09-19,S003_P0019,976,
2022-09-26,S003_P0019,595,
2022-10-03,S003_P0019,898,
2022-10-10,S003_P0019,1377,
2022-10-17,S003_P0019,825,
2022-10-24,S003_P0019,953,
2022-10-31,S003_P0019,834,
2022-11-07,S003_P0019,723,
2022-11-14,S003_P0019,1215,
2022-11-21,S003_P0019,1112,
2022-11-28,S003_P0019,678,
2022-12-05,S003_P0019,810,
2022-12-12,S003_P0019,697,
2022-12-19,S003_P0019,1244,
2022-12-26,S003_P0019,386,
2023-01-02,S003_P0019,960,563.0
2023-01-09,S003_P0019,1305,1353.0
2023-01-16,S003_P0019,1332,997.0
2023-01-23,S003_P0019,813,664.0
2023-01-30,S003_P0019,1543,887.0
2023-02-06,S003_P0019,1440,1755.0
2023-02-13,S003_P0019,1096,940.0
2023-02-20,S003_P0019,1389,939.0
2023-02-27,S003_P0019,968,817.0
2023-03-06,S003_P0019,1184,707.0
2023-03-13,S003_P0019,607,940.0
2023-03-20,S003_P0019,714,821.0
2023-03-27,S003_P0019,676,1098.0
2023-04-03,S003_P0019,542,646.0
2023-04-10,S003_P0019,691,760.0
2023-04-17,S003_P0019,979,1259.0
2023-04-24,S003_P0019,975,1111.0
2023-05-01,S003_P0019,675,1022.0
2023-05-08,S003_P0019,1469,1380.0
2023-05-15,S003_P0019,1525,966.0
2023-05-22,S003_P0019,1415,1458.0
2023-05-29,S003_P0019,741,1255.0
2023-06-05,S003_P0019,1479,764.0
2023-06-12,S003_P0019,1282,1349.0
2023-06-19,S003_P0019,1182,1172.0
2023-06-26,S003_P0019,1243,1104.0
2023-07-03,S003_P0019,897,841.0
2023-07-10,S003_P0019,1169,1113.0
2023-07-17,S003_P0019,1032,1667.0
2023-07-24,S003_P0019,733,718.0
2023-07-31,S003_P0019,900,667.0
2023-08-07,S003_P0019,921,964.0
2023-08-14,S003_P0019,1252,685.0
2023-08-21,S003_P0019,1075,825.0
2023-08-28,S003_P0019,835,838.0
2023-09-04,S003_P0019,1118,782.0
2023-09-11,S003_P0019,451,670.0
2023-09-18,S003_P0019,897,976.0
2023-09-25,S003_P0019,1062,595.0
2023-10-02,S003_P0019,408,898.0
2023-10-09,S003_P0019,1026,1377.0
2023-10-16,S003_P0019,1427,825.0
2023-10-23,S003_P0019,629,953.0
2023-10-30,S003_P0019,1299,834.0
2023-11-06,S003_P0019,880,723.0
2023-11-13,S003_P0019,1032,1215.0
2023-11-20,S003_P0019,1401,1112.0
2023-11-27,S003_P0019,1450,678.0
2023-12-04,S003_P0019,679,810.0
2023-12-11,S003_P0019,1239,697.0
2023-12-18,S003_P0019,1208,1244.0
2023-12-25,S003_P0019,976,386.0
2022-01-03,S003_P0020,794,
2022-01-10,S003_P0020,1034,
2022-01-17,S003_P0020,751,
2022-01-24,S003_P0020,838,
2022-01-31,S003_P0020,596,
2022-02-07,S003_P0020,607,
2022-02-14,S003_P0020,458,
2022-02-21,S003_P0020,532,
2022-02-28,S003_P0020,1323,
2022-03-07,S003_P0020,1182,
2022-03-14,S003_P0020,1345,
2022-03-21,S003_P0020,1018,
2022-03-28,S003_P0020,949,
2022-04-04,S003_P0020,1120,
2022-04-11,S003_P0020,1311,
2022-04-18,S003_P0020,1517,
2022-04-25,S003_P0020,762,
2022-05-02,S003_P0020,1001,
2022-05-09,S003_P0020,652,
2022-05-16,S003_P0020,1271,
2022-05-23,S003_P0020,776,
2022-05-30,S003_P0020,1389,
2022-06-06,S003_P0020,1031,
2022-06-13,S003_P0020,1195,
2022-06-20,S003_P0020,736,
2022-06-27,S003_P0020,705,
2022-07-04,S003_P0020,726,
2022-07-11,S003_P0020,1192,
2022-07-18,S003_P0020,957,
2022-07-25,S003_P0020,1077,
2022-08-01,S003_P0020,705,
2022-08-08,S003_P0020,965,
2022-08-15,S003_P0020,377,
2022-08-22,S003_P0020,755,
2022-08-29,S003_P0020,772,
2022-09-05,S003_P0020,1226,
2022-09-12,S003_P0020,1158,
2022-09-19,S003_P0020,812,
2022-09-26,S003_P0020,947,
2022-10-03,S003_P0020,1155,
2022-10-10,S003_P0020,1056,
2022-10-17,S003_P0020,972,
2022-10-24,S003_P0020,1008,
2022-10-31,S003_P0020,991,
2022-11-07,S003_P0020,1284,
2022-11-14,S003_P0020,1227,
2022-11-21,S003_P0020,1044,
2022-11-28,S003_P0020,1006,
2022-12-05,S003_P0020,1088,
2022-12-12,S003_P0020,559,
2022-12-19,S003_P0020,1175,
2022-12-26,S003_P0020,1085,
2023-01-02,S003_P0020,1526,794.0
2023-01-09,S003_P0020,791,1034.0
2023-01-16,S003_P0020,1148,751.0
2023-01-23,S003_P0020,700,838.0
2023-01-30,S003_P0020,1214,596.0
2023-02-06,S003_P0020,565,607.0
2023-02-13,S003_P0020,1390,458.0
2023-02-20,S003_P0020,858,532.0
2023-02-27,S003_P0020,826,1323.0
2023-03-06,S003_P0020,494,1182.0
2023-03-13,S003_P0020,968,1345.0
2023-03-20,S003_P0020,717,1018.0
2023-03-27,S003_P0020,1548,949.0
2023-04-03,S003_P0020,911,1120.0
2023-04-10,S003_P0020,852,1311.0
2023-04-17,S003_P0020,1290,1517.0
2023-04-24,S003_P0020,623,762.0
2023-05-01,S003_P0020,1193,1001.0
2023-05-08,S003_P0020,706,652.0
2023-05-15,S003_P0020,492,1271.0
2023-05-22,S003_P0020,957,776.0
2023-05-29,S003_P0020,812,1389.0
2023-06-05,S003_P0020,712,1031.0
2023-06-12,S003_P0020,1136,1195.0
2023-06-19,S003_P0020,1106,736.0
2023-06-26,S003_P0020,781,705.0
2023-07-03,S003_P0020,975,726.0
2023-07-10,S003_P0020,1030,1192.0
2023-07-17,S003_P0020,1165,957.0
2023-07-24,S003_P0020,670,1077.0
2023-07-31,S003_P0020,833,705.0
2023-08-07,S003_P0020,1040,965.0
2023-08-14,S003_P0020,880,377.0
2023-08-21,S003_P0020,673,755.0
2023-08-28,S003_P0020,880,772.0
2023-09-04,S003_P0020,851,1226.0
2023-09-11,S003_P0020,1332,1158.0
2023-09-18,S003_P0020,589,812.0
2023-09-25,S003_P0020,1027,947.0
2023-10-02,S003_P0020,1372,1155.0
2023-10-09,S003_P0020,795,1056.0
2023-10-16,S003_P0020,1118,972.0
2023-10-23,S003_P0020,1259,1008.0
2023-10-30,S003_P0020,910,991.0
2023-11-06,S003_P0020,906,1284.0
2023-11-13,S003_P0020,1220,1227.0
2023-11-20,S003_P0020,892,1044.0
2023-11-27,S003_P0020,1171,1006.0
2023-12-04,S003_P0020,776,1088.0
2023-12-11,S003_P0020,1155,559.0
2023-12-18,S003_P0020,1258,1175.0
2023-12-25,S003_P0020,600,1085.0
2022-01-03,S004_P0001,799,
2022-01-10,S004_P0001,803,
2022-01-17,S004_P0001,955,
2022-01-24,S004_P0001,1223,
2022-01-31,S004_P0001,1188,
2022-02-07,S004_P0001,918,
2022-02-14,S004_P0001,1369,
2022-02-21,S004_P0001,829,
2022-02-28,S004_P0001,1426,
2022-03-07,S004_P0001,1069,
2022-03-14,S004_P0001,738,
2022-03-21,S004_P0001,1369,
2022-03-28,S004_P0001,742,
2022-04-04,S004_P0001,1017,
2022-04-11,S004_P0001,1470,
2022-04-18,S004_P0001,1142,
2022-04-25,S004_P0001,579,
2022-05-02,S004_P0001,702,
2022-05-09,S004_P0001,674,
2022-05-16,S004_P0001,1118,
2022-05-23,S004_P0001,1317,
2022-05-30,S004_P0001,762,
2022-06-06,S004_P0001,954,
2022-06-13,S004_P0001,751,
2022-06-20,S004_P0001,1661,
2022-06-27,S004_P0001,922,
2022-07-04,S004_P0001,1237,
2022-07-11,S004_P0001,998,
2022-07-18,S004_P0001,884,
2022-07-25,S004_P0001,690,
2022-08-01,S004_P0001,928,
2022-08-08,S004_P0001,1034,
2022-08-15,S004_P0001,1092,
2022-08-22,S004_P0001,924,
2022-08-29,S004_P0001,1330,
2022-09-05,S004_P0001,1589,
2022-09-12,S004_P0001,1151,
2022-09-19,S004_P0001,669,
2022-09-26,S004_P0001,1319,
2022-10-03,S004_P0001,896,
2022-10-10,S004_P0001,831,
2022-10-17,S004_P0001,719,
2022-10-24,S004_P0001,1122,
2022-10-31,S004_P0001,641,
2022-11-07,S004_P0001,746,
2022-11-14,S004_P0001,929,
2022-11-21,S004_P0001,859,
2022-11-28,S004_P0001,959,
2022-12-05,S004_P0001,1272,
2022-12-12,S004_P0001,1789,
2022-12-19,S004_P0001,759,
2022-12-26,S004_P0001,529,
2023-01-02,S004_P0001,628,799.0
2023-01-09,S004_P0001,739,803.0
2023-01-16,S004_P0001,633,955.0
2023-01-23,S004_P0001,733,1223.0
2023-01-30,S004_P0001,1181,1188.0
2023-02-06,S004_P0001,1047,918.0
2023-02-13,S004_P0001,914,1369.0
2023-02-20,S004_P0001,318,829.0
2023-02-27,S004_P0001,988,1426.0
2023-03-06,S004_P0001,684,1069.0
2023-03-13,S004_P0001,592,738.0
2023-03-20,S004_P0001,1229,1369.0
2023-03-27,S004_P0001,620,742.0
2023-04-03,S004_P0001,866,1017.0
2023-04-10,S004_P0001,781,1470.0
2023-04-17,S004_P0001,791,1142.0
2023-04-24,S004_P0001,1678,579.0
2023-05-01,S004_P0001,1050,702.0
2023-05-08,S004_P0001,1305,674.0
2023-05-15,S004_P0001,665,1118.0
2023-05-22,S004_P0001,899,1317.0
2023-05-29,S004_P0001,955,762.0
2023-06-05,S004_P0001,605,954.0
2023-06-12,S004_P0001,871,751.0
2023-06-19,S004_P0001,1003,1661.0
2023-06-26,S004_P0001,421,922.0
2023-07-03,S004_P0001,1065,1237.0
2023-07-10,S004_P0001,1504,998.0
2023-07-17,S004_P0001,738,884.0
2023-07-24,S004_P0001,814,690.0
2023-07-31,S004_P0001,847,928.0
2023-08-07,S004_P0001,832,1034.0
2023-08-14,S004_P0001,783,1092.0
2023-08-21,S004_P0001,946,924.0
2023-08-28,S004_P0001,934,1330.0
2023-09-04,S004_P0001,1957,1589.0
2023-09-11,S004_P0001,1451,1151.0
2023-09-18,S004_P0001,1348,669.0
2023-09-25,S004_P0001,1229,1319.0
2023-10-02,S004_P0001,677,896.0
2023-10-09,S004_P0001,980,831.0
2023-10-16,S004_P0001,753,719.0
2023-10-23,S004_P0001,608,1122.0
2023-10-30,S004_P0001,539,641.0
2023-11-06,S004_P0001,746,746.0
2023-11-13,S004_P0001,1260,929.0
2023-11-20,S004_P0001,1038,859.0
2023-11-27,S004_P0001,1457,959.0
2023-12-04,S004_P0001,965,1272.0
2023-12-11,S004_P0001,841,1789.0
2023-12-18,S004_P0001,781,759.0
2023-12-25,S004_P0001,799,529.0
2022-01-03,S004_P0002,646,
2022-01-10,S004_P0002,908,
2022-01-17,S004_P0002,664,
2022-01-24,S004_P0002,747,
2022-01-31,S004_P0002,850,
2022-02-07,S004_P0002,803,
2022-02-14,S004_P0002,702,
2022-02-21,S004_P0002,938,
2022-02-28,S004_P0002,1314,
2022-03-07,S004_P0002,1175,
2022-03-14,S004_P0002,1508,
2022-03-21,S004_P0002,1507,
2022-03-28,S004_P0002,1375,
2022-04-04,S004_P0002,1044,
2022-04-11,S004_P0002,1141,
2022-04-18,S004_P0002,396,
2022-04-25,S004_P0002,597,
2022-05-02,S004_P0002,864,
2022-05-09,S004_P0002,444,
2022-05-16,S004_P0002,774,
2022-05-23,S004_P0002,1047,
2022-05-30,S004_P0002,1442,
2022-06-06,S004_P0002,1337,
2022-06-13,S004_P0002,1300,
2022-06-20,S004_P0002,770,
2022-06-27,S004_P0002,1270,
2022-07-04,S004_P0002,632,
2022-07-11,S004_P0002,1621,
2022-07-18,S004_P0002,977,
2022-07-25,S004_P0002,884,
2022-08-01,S004_P0002,1265,
2022-08-08,S004_P0002,1020,
2022-08-15,S004_P0002,878,
2022-08-22,S004_P0002,761,
2022-08-29,S004_P0002,907,
2022-09-05,S004_P0002,712,
2022-09-12,S004_P0002,1065,
2022-09-19,S004_P0002,634,
2022-09-26,S004_P0002,1095,
2022-10-03,S004_P0002,939,
2022-10-10,S004_P0002,960,
2022-10-17,S004_P0002,1107,
2022-10-24,S004_P0002,441,
2022-10-31,S004_P0002,756,
2022-11-07,S004_P0002,1147,
2022-11-14,S004_P0002,835,
2022-11-21,S004_P0002,1238,
2022-11-28,S004_P0002,762,
2022-12-05,S004_P0002,540,
2022-12-12,S004_P0002,1085,
2022-12-19,S004_P0002,803,
2022-12-26,S004_P0002,1018,
2023-01-02,S004_P0002,856,646.0
2023-01-09,S004_P0002,894,908.0
2023-01-16,S004_P0002,851,664.0
2023-01-23,S004_P0002,1209,747.0
2023-01-30,S004_P0002,897,850.0
2023-02-06,S004_P0002,1047,803.0
2023-02-13,S004_P0002,632,702.0
2023-02-20,S004_P0002,855,938.0
2023-02-27,S004_P0002,569,1314.0
2023-03-06,S004_P0002,580,1175.0
2023-03-13,S004_P0002,1596,1508.0
2023-03-20,S004_P0002,589,1507.0
2023-03-27,S004_P0002,972,1375.0
2023-04-03,S004_P0002,669,1044.0
2023-04-10,S004_P0002,995,1141.0
2023-04-17,S004_P0002,859,396.0
2023-04-24,S004_P0002,761,597.0
2023-05-01,S004_P0002,733,864.0
2023-05-08,S004_P0002,907,444.0
2023-05-15,S004_P0002,772,774.0
2023-05-22,S004_P0002,589,1047.0
2023-05-29,S004_P0002,979,1442.0
2023-06-05,S004_P0002,1017,1337.0
2023-06-12,S004_P0002,1319,1300.0
2023-06-19,S004_P0002,932,770.0
2023-06-26,S004_P0002,551,1270.0
2023-07-03,S004_P0002,913,632.0
2023-07-10,S004_P0002,1206,1621.0
2023-07-17,S004_P0002,701,977.0
2023-07-24,S004_P0002,1153,884.0
2023-07-31,S004_P0002,850,1265.0
2023-08-07,S004_P0002,1349,1020.0
2023-08-14,S004_P0002,905,878.0
2023-08-21,S004_P0002,688,761.0
2023-08-28,S004_P0002,593,907.0
2023-09-04,S004_P0002,1149,712.0
2023-09-11,S004_P0002,658,1065.0
2023-09-18,S004_P0002,449,634.0
2023-09-25,S004_P0002,903,1095.0
2023-10-02,S004_P0002,401,939.0
2023-10-09,S004_P0002,1008,960.0
2023-10-16,S004_P0002,1083,1107.0
2023-10-23,S004_P0002,788,441.0
2023-10-30,S004_P0002,712,756.0
2023-11-06,S004_P0002,998,1147.0
2023-11-13,S004_P0002,777,835.0
2023-11-20,S004_P0002,703,1238.0
2023-11-27,S004_P0002,552,762.0
2023-12-04,S004_P0002,804,540.0
2023-12-11,S004_P0002,1064,1085.0
2023-12-18,S004_P0002,1105,803.0
2023-12-25,S004_P0002,1166,1018.0
2022-01-03,S004_P0003,690,
2022-01-10,S004_P0003,718,
2022-01-17,S004_P0003,941,
2022-01-24,S004_P0003,1048,
2022-01-31,S004_P0003,918,
2022-02-07,S004_P0003,1278,
2022-02-14,S004_P0003,1296,
2022-02-21,S004_P0003,1065,
2022-02-28,S004_P0003,957,
2022-03-07,S004_P0003,1262,
2022-03-14,S004_P0003,1350,
2022-03-21,S004_P0003,1299,
2022-03-28,S004_P0003,1051,
2022-04-04,S004_P0003,737,
2022-04-11,S004_P0003,891,
2022-04-18,S004_P0003,942,
2022-04-25,S004_P0003,741,
2022-05-02,S004_P0003,1131,
2022-05-09,S004_P0003,801,
2022-05-16,S004_P0003,967,
2022-05-23,S004_P0003,723,
2022-05-30,S004_P0003,881,
2022-06-06,S004_P0003,729,
2022-06-13,S004_P0003,1129,
2022-06-20,S004_P0003,727,
2022-06-27,S004_P0003,488,
2022-07-04,S004_P0003,1427,
2022-07-11,S004_P0003,1174,
2022-07-18,S004_P0003,787,
2022-07-25,S004_P0003,894,
2022-08-01,S004_P0003,1045,
2022-08-08,S004_P0003,794,
2022-08-15,S004_P0003,512,
2022-08-22,S004_P0003,1116,
2022-08-29,S004_P0003,959,
2022-09-05,S004_P0003,792,
2022-09-12,S004_P0003,928,
2022-09-19,S004_P0003,602,
2022-09-26,S004_P0003,540,
2022-10-03,S004_P0003,968,
2022-10-10,S004_P0003,441,
2022-10-17,S004_P0003,587,
2022-10-24,S004_P0003,1086,
2022-10-31,S004_P0003,952,
2022-11-07,S004_P0003,1219,
2022-11-14,S004_P0003,813,
2022-11-21,S004_P0003,731,
2022-11-28,S004_P0003,524,
2022-12-05,S004_P0003,887,
2022-12-12,S004_P0003,905,
2022-12-19,S004_P0003,930,
2022-12-26,S004_P0003,1334,
2023-01-02,S004_P0003,585,690.0
2023-01-09,S004_P0003,968,718.0
2023-01-16,S004_P0003,961,941.0
2023-01-23,S004_P0003,1021,1048.0
2023-01-30,S004_P0003,1379,918.0
2023-02-06,S004_P0003,940,1278.0
2023-02-13,S004_P0003,580,1296.0
2023-02-20,S004_P0003,755,1065.0
2023-02-27,S004_P0003,1499,957.0
2023-03-06,S004_P0003,809,1262.0
2023-03-13,S004_P0003,513,1350.0
2023-03-20,S004_P0003,1260,1299.0
2023-03-27,S004_P0003,982,1051.0
2023-04-03,S004_P0003,701,737.0
2023-04-10,S004_P0003,530,891.0
2023-04-17,S004_P0003,1249,942.0
2023-04-24,S004_P0003,679,741.0
2023-05-01,S004_P0003,710,1131.0
2023-05-08,S004_P0003,608,801.0
2023-05-15,S004_P0003,623,967.0
2023-05-22,S004_P0003,713,723.0
2023-05-29,S004_P0003,1719,881.0
2023-06-05,S004_P0003,744,729.0
2023-06-12,S004_P0003,897,1129.0
2023-06-19,S004_P0003,555,727.0
2023-06-26,S004_P0003,1206,488.0
2023-07-03,S004_P0003,975,1427.0
2023-07-10,S004_P0003,1017,1174.0
2023-07-17,S004_P0003,813,787.0
2023-07-24,S004_P0003,799,894.0
2023-07-31,S004_P0003,523,1045.0
2023-08-07,S004_P0003,1221,794.0
2023-08-14,S004_P0003,916,512.0
2023-08-21,S004_P0003,1190,1116.0
2023-08-28,S004_P0003,924,959.0
2023-09-04,S004_P0003,1194,792.0
2023-09-11,S004_P0003,535,928.0
