date,sku_id,units_sold,revenue,unit_price,discount_pct,promo_flag
2023-03-03,S002_P0006,2,157.96599999999998,83.14,5.0,1
2023-03-03,S002_P0007,13,1241.89,95.53,0.0,0
2023-03-03,S002_P0008,63,1786.5225,29.85,5.0,0
2023-03-03,S002_P0009,407,24692.283,67.41,10.0,1
2023-03-03,S002_P0010,3,211.92,88.3,20.0,1
2023-03-03,S002_P0011,164,8437.800000000001,51.45,0.0,1
2023-03-03,S002_P0012,333,7073.4195,24.99,15.0,0
2023-03-03,S002_P0013,302,21643.433999999997,79.63,10.0,1
2023-03-03,S002_P0014,160,9768.88,71.83,15.0,0
2023-03-03,S002_P0015,95,5042.79,58.98,10.0,0
2023-03-03,S002_P0016,273,8114.7885,34.97,15.0,0
2023-03-03,S002_P0017,199,15752.84,79.16,0.0,0
2023-03-03,S002_P0018,68,4500.307999999999,77.86,15.0,0
2023-03-03,S002_P0019,257,11534.160000000002,56.1,20.0,0
2023-03-03,S002_P0020,368,29048.448,98.67,20.0,1
2023-03-03,S003_P0001,265,6096.0599999999995,25.56,10.0,0
2023-03-03,S003_P0002,47,869.7114999999999,21.77,15.0,0
2023-03-03,S003_P0003,274,4767.6,21.75,20.0,1
2023-03-03,S003_P0004,118,2098.512,22.23,20.0,1
2023-03-03,S003_P0005,31,855.6,27.6,0.0,0
2023-03-03,S003_P0006,32,1841.7119999999998,67.71,15.0,1
2023-03-03,S003_P0007,67,1720.56,25.68,0.0,0
2023-03-03,S003_P0008,206,5385.664,27.52,5.0,0
2023-03-03,S003_P0009,36,1525.824,52.98,20.0,1
2023-03-03,S003_P0010,355,4490.04,14.88,15.0,1
2023-03-03,S003_P0011,293,8653.9015,31.09,5.0,0
2023-03-03,S003_P0012,66,2604.096,43.84,10.0,1
2023-03-03,S003_P0013,176,1751.9040000000002,11.06,10.0,1
2023-03-03,S003_P0014,88,6762.624000000001,96.06,20.0,0
2023-03-03,S003_P0015,121,3271.8399999999997,27.04,0.0,1
2023-03-03,S003_P0016,55,2371.105,45.38,5.0,0
2023-03-03,S003_P0017,404,20561.579999999998,56.55,10.0,1
2023-03-03,S003_P0018,96,1342.464,17.48,20.0,0
2023-03-03,S003_P0019,84,4882.08,58.12,0.0,1
2023-03-03,S003_P0020,174,3045.696,21.88,20.0,1
2023-03-03,S004_P0001,158,10053.698,66.98,5.0,1
2023-03-03,S004_P0002,84,7857.107999999999,98.46,5.0,1
2023-03-03,S004_P0003,111,7025.079000000001,66.62,5.0,1
2023-03-03,S004_P0004,2,23.409,13.77,15.0,1
2023-03-03,S004_P0005,48,2758.6560000000004,71.84,20.0,1
2023-03-03,S004_P0006,156,2222.532,15.83,10.0,1
2023-03-03,S004_P0007,85,1453.5,18.0,5.0,0
2023-03-03,S004_P0008,43,2527.798,69.16,15.0,0
2023-03-03,S004_P0009,31,687.58,22.18,0.0,0
2023-03-03,S004_P0010,1,76.808,96.01,20.0,1
2023-03-03,S004_P0011,78,858.546,12.23,10.0,1
2023-03-03,S004_P0012,109,5408.58,49.62,0.0,1
2023-03-03,S004_P0013,35,1449.315,46.01,10.0,0
2023-03-03,S004_P0014,144,7645.8240000000005,66.37,20.0,0
2023-03-03,S004_P0015,52,4516.642000000001,91.43,5.0,1
2023-03-03,S004_P0016,14,401.09999999999997,28.65,0.0,0
2023-03-03,S004_P0017,175,2128.0,12.16,0.0,1
2023-03-03,S004_P0018,58,1499.3000000000002,25.85,0.0,0
2023-03-03,S004_P0019,95,9444.9,99.42,0.0,0
2023-03-03,S004_P0020,268,19808.416,92.39,20.0,0
2023-03-03,S005_P0001,86,2468.2,28.7,0.0,0
2023-03-03,S005_P0002,48,501.8400000000001,12.3,15.0,1
2023-03-03,S005_P0003,3,236.709,87.67,10.0,0
2023-03-03,S005_P0004,53,2964.2899999999995,65.8,15.0,0
2023-03-03,S005_P0005,39,1474.5119999999997,44.48,15.0,0
2023-03-03,S005_P0006,0,0.0,49.56,10.0,0
2023-03-03,S005_P0007,65,2678.0,41.2,0.0,0
2023-03-03,S005_P0008,138,7559.985,64.45,15.0,1
2023-03-03,S005_P0009,218,17928.646999999997,86.57,5.0,0
2023-03-03,S005_P0010,10,830.6,83.06,0.0,1
2023-03-03,S005_P0011,237,14441.950499999999,71.69,15.0,0
2023-03-03,S005_P0012,187,7126.57,38.11,0.0,0
2023-03-03,S005_P0013,170,14353.1,84.43,0.0,0
2023-03-03,S005_P0014,21,1351.9589999999998,75.74,15.0,0
2023-03-03,S005_P0015,46,3953.286,95.49,10.0,0
2023-03-03,S005_P0016,57,2823.5519999999997,55.04,10.0,1
2023-03-03,S005_P0017,92,4318.204,55.22,15.0,0
2023-03-03,S005_P0018,86,3811.4339999999997,52.14,15.0,0
2023-03-03,S005_P0019,248,9058.076,42.97,15.0,1
2023-03-03,S005_P0020,126,6728.022,62.82,15.0,1
2023-03-04,S001_P0001,168,2084.88,12.41,0.0,0
2023-03-04,S001_P0002,39,3004.7549999999997,81.1,5.0,1
2023-03-04,S001_P0003,324,20969.28,64.72,0.0,0
2023-03-04,S001_P0004,70,5831.0,98.0,15.0,1
2023-03-04,S001_P0005,36,2767.1580000000004,90.43,15.0,0
2023-03-04,S001_P0006,269,6087.469999999999,22.63,0.0,1
2023-03-04,S001_P0007,76,1859.188,28.78,15.0,1
2023-03-04,S001_P0008,316,15872.364,55.81,10.0,1
2023-03-04,S001_P0009,96,3926.8800000000006,45.45,10.0,1
2023-03-04,S001_P0010,210,4655.280000000001,27.71,20.0,1
2023-03-04,S001_P0011,9,699.435,86.35,10.0,1
2023-03-04,S001_P0012,247,17075.480499999998,72.77,5.0,0
2023-03-04,S001_P0013,43,3523.42,81.94,0.0,1
2023-03-04,S001_P0014,292,15111.0,51.75,0.0,1
2023-03-04,S001_P0015,61,2208.2915000000003,42.59,15.0,0
2023-03-04,S001_P0016,142,10586.952,78.48,5.0,1
2023-03-04,S001_P0017,262,22597.631,90.79,5.0,0
2023-03-04,S001_P0018,237,2625.7230000000004,12.31,10.0,1
2023-03-04,S001_P0019,136,6495.768000000001,53.07,10.0,1
2023-03-04,S001_P0020,37,3337.0299999999997,90.19,0.0,1
2023-03-04,S002_P0001,411,30947.067,79.26,5.0,1
2023-03-04,S002_P0002,45,2278.8,63.3,20.0,1
2023-03-04,S002_P0003,111,2198.91,19.81,0.0,1
2023-03-04,S002_P0004,115,3612.84,39.27,20.0,1
2023-03-04,S002_P0005,180,4900.59,32.03,15.0,0
2023-03-04,S002_P0006,112,5117.839999999999,48.1,5.0,1
2023-03-04,S002_P0007,167,5670.9025,39.95,15.0,1
2023-03-04,S002_P0008,149,13972.400499999998,98.71,5.0,0
2023-03-04,S002_P0009,19,330.6,21.75,20.0,1
2023-03-04,S002_P0010,259,11747.204,53.36,15.0,1
2023-03-04,S002_P0011,115,8593.605,78.66,5.0,1
2023-03-04,S002_P0012,183,12080.836499999998,69.49,5.0,0
2023-03-04,S002_P0013,90,1806.48,25.09,20.0,0
2023-03-04,S002_P0014,141,8777.743499999999,65.53,5.0,1
2023-03-04,S002_P0015,85,5517.7325,76.37,15.0,0
2023-03-04,S002_P0016,63,2244.06,35.62,0.0,1
2023-03-04,S002_P0017,23,1580.6290000000001,72.34,5.0,1
2023-03-04,S002_P0018,214,17378.298000000003,90.23,10.0,0
2023-03-04,S002_P0019,314,5461.872999999999,18.31,5.0,0
2023-03-04,S002_P0020,117,6689.592000000001,71.47,20.0,1
2023-03-04,S003_P0001,13,1103.7,84.9,0.0,1
2023-03-04,S003_P0002,31,1080.04,43.55,20.0,1
2023-03-04,S003_P0003,67,5093.273,80.02,5.0,1
2023-03-04,S003_P0004,11,294.36,26.76,0.0,1
2023-03-04,S003_P0005,416,39116.896,98.98,5.0,0
2023-03-04,S003_P0006,143,12668.37,88.59,0.0,1
2023-03-04,S003_P0007,258,4158.702,17.91,10.0,0
2023-03-04,S003_P0008,404,28850.246,75.17,5.0,0
2023-03-04,S003_P0009,39,2638.74,79.6,15.0,1
2023-03-04,S003_P0010,185,5826.112499999999,37.05,15.0,0
2023-03-04,S003_P0011,42,1539.7410000000002,38.59,5.0,1
2023-03-04,S003_P0012,11,249.964,23.92,5.0,0
2023-03-04,S003_P0013,25,1503.2250000000001,66.81,10.0,1
2023-03-04,S003_P0014,114,1767.798,17.23,10.0,0
2023-03-04,S003_P0015,137,6148.971,49.87,10.0,1
2023-03-04,S003_P0016,357,31313.898,97.46,10.0,1
2023-03-04,S003_P0017,183,10526.16,57.52,0.0,0
2023-03-04,S003_P0018,303,11047.380000000001,36.46,0.0,0
2023-03-04,S003_P0019,195,15167.7825,91.51,15.0,1
2023-03-04,S003_P0020,219,5072.040000000001,28.95,20.0,0
2023-03-04,S004_P0001,329,27791.946,93.86,10.0,1
2023-03-04,S004_P0002,256,6518.016,28.29,10.0,0
2023-03-04,S004_P0003,269,18803.100000000002,69.9,0.0,0
2023-03-04,S004_P0004,96,2212.9919999999997,27.12,15.0,0
2023-03-04,S004_P0005,65,3460.6,53.24,0.0,1
2023-03-04,S004_P0006,228,11721.024000000001,64.26,20.0,0
2023-03-04,S004_P0007,9,210.51,23.39,0.0,0
2023-03-04,S004_P0008,222,16335.648000000001,91.98,20.0,1
2023-03-04,S004_P0009,25,1804.7625,84.93,15.0,0
2023-03-04,S004_P0010,247,8621.041000000001,36.74,5.0,0
2023-03-04,S004_P0011,382,12012.372,34.94,10.0,0
2023-03-04,S004_P0012,300,4368.6,16.18,10.0,0
2023-03-04,S004_P0013,230,16090.34,73.64,5.0,1
2023-03-04,S004_P0014,308,5935.16,19.27,0.0,1
2023-03-04,S004_P0015,175,5780.25,33.03,0.0,0
2023-03-04,S004_P0016,310,24220.92,91.92,15.0,1
2023-03-04,S004_P0017,125,2742.0,27.42,20.0,1
2023-03-04,S004_P0018,87,4719.75,54.25,0.0,1
2023-03-04,S004_P0019,38,1724.2880000000002,56.72,20.0,0
2023-03-04,S004_P0020,21,1622.733,81.34,5.0,1
2023-03-04,S005_P0001,226,10167.853,52.93,15.0,1
2023-03-04,S005_P0002,192,12654.144,73.23,10.0,0
2023-03-04,S005_P0003,39,2419.95,73.0,15.0,1
2023-03-04,S005_P0004,154,5297.599999999999,34.4,0.0,1
2023-03-04,S005_P0005,153,7624.831500000001,58.63,15.0,1
2023-03-04,S005_P0006,24,348.624,16.14,10.0,1
2023-03-04,S005_P0007,139,3524.067,28.17,10.0,1
2023-03-04,S005_P0008,36,829.764,25.61,10.0,0
2023-03-04,S005_P0009,259,19466.181,83.51,10.0,1
2023-03-04,S005_P0010,249,2183.2320000000004,10.96,20.0,0
2023-03-04,S005_P0011,61,5295.41,86.81,0.0,1
2023-03-04,S005_P0012,83,5034.448,75.82,20.0,0
2023-03-04,S005_P0013,62,3616.2740000000003,68.62,15.0,0
2023-03-04,S005_P0014,152,8805.056,72.41,20.0,1
2023-03-04,S005_P0015,181,14216.826000000001,82.68,5.0,0
2023-03-04,S005_P0016,137,13127.339999999998,95.82,0.0,1
2023-03-04,S005_P0017,35,2949.345,93.63,10.0,0
2023-03-04,S005_P0018,120,8852.1,77.65,5.0,0
2023-03-04,S005_P0019,1,61.407000000000004,68.23,10.0,0
2023-03-04,S005_P0020,58,2016.0800000000004,43.45,20.0,0
2023-03-05,S001_P0001,153,5348.879999999999,36.8,5.0,1
2023-03-05,S001_P0002,345,28717.972500000003,97.93,15.0,0
2023-03-05,S001_P0003,387,19969.2,64.5,20.0,0
2023-03-05,S001_P0004,388,24534.016000000003,79.04,20.0,0
2023-03-05,S001_P0005,25,1243.8,55.28,10.0,1
2023-03-05,S001_P0006,145,4122.495,31.59,10.0,1
2023-03-05,S001_P0007,212,7639.102,37.93,5.0,0
2023-03-05,S001_P0008,14,213.08,15.22,0.0,1
2023-03-05,S001_P0009,312,11605.464,41.33,10.0,1
2023-03-05,S001_P0010,366,12672.018,38.47,10.0,0
2023-03-05,S001_P0011,99,1216.2150000000001,13.65,10.0,1
2023-03-05,S001_P0012,260,19032.52,86.12,15.0,0
2023-03-05,S001_P0013,20,1283.8,64.19,0.0,0
2023-03-05,S001_P0014,201,7043.04,35.04,0.0,0
2023-03-05,S001_P0015,78,3882.0600000000004,49.77,0.0,0
2023-03-05,S001_P0016,197,4145.273999999999,23.38,10.0,0
2023-03-05,S001_P0017,100,3156.05,37.13,15.0,0
2023-03-05,S001_P0018,105,6064.799999999999,60.8,5.0,0
2023-03-05,S001_P0019,69,2329.6469999999995,35.54,5.0,1
2023-03-05,S001_P0020,30,2421.3599999999997,84.96,5.0,0
2023-03-05,S002_P0001,163,7016.8240000000005,53.81,20.0,0
2023-03-05,S002_P0002,328,27525.924000000003,98.73,15.0,1
2023-03-05,S002_P0003,485,14806.08,38.16,20.0,1
2023-03-05,S002_P0004,148,14517.32,98.09,0.0,0
2023-03-05,S002_P0005,79,2509.119,35.29,10.0,0
2023-03-05,S002_P0006,121,1497.4959999999999,14.56,15.0,1
2023-03-05,S002_P0007,112,5778.304,64.49,20.0,0
2023-03-05,S002_P0008,253,17926.568,88.57,20.0,1
2023-03-05,S002_P0009,286,28288.26,98.91,0.0,1
2023-03-05,S002_P0010,8,704.52,92.7,5.0,1
2023-03-05,S002_P0011,32,1685.76,65.85,20.0,1
2023-03-05,S002_P0012,28,553.35,23.25,15.0,0
2023-03-05,S002_P0013,0,0.0,26.62,20.0,0
2023-03-05,S002_P0014,51,1998.18,39.18,0.0,0
2023-03-05,S002_P0015,120,8124.779999999999,71.27,5.0,1
2023-03-05,S002_P0016,157,12528.286,93.88,15.0,1
2023-03-05,S002_P0017,254,21531.199,89.23,5.0,1
2023-03-05,S002_P0018,39,1635.6599999999999,41.94,0.0,0
2023-03-05,S002_P0019,255,14357.519999999999,70.38,20.0,1
2023-03-05,S002_P0020,12,130.188,11.42,5.0,1
2023-03-05,S003_P0001,82,3533.5440000000003,47.88,10.0,0
2023-03-05,S003_P0002,67,970.9975000000001,17.05,15.0,1
2023-03-05,S003_P0003,5,403.325,94.9,15.0,1
2023-03-05,S003_P0004,5,275.79999999999995,55.16,0.0,1
2023-03-05,S003_P0005,17,1169.056,85.96,20.0,0
2023-03-05,S003_P0006,125,3590.0,28.72,0.0,1
2023-03-05,S003_P0007,119,7502.355,70.05,10.0,1
2023-03-05,S003_P0008,148,11861.46,89.05,10.0,0
2023-03-05,S003_P0009,19,1570.426,97.24,15.0,0
2023-03-05,S003_P0010,237,23590.980000000003,99.54,0.0,1
2023-03-05,S003_P0011,139,12375.17,89.03,0.0,1
2023-03-05,S003_P0012,179,8393.31,46.89,0.0,0
2023-03-05,S003_P0013,174,6362.397,38.49,5.0,1
2023-03-05,S003_P0014,188,1894.9459999999997,10.61,5.0,1
2023-03-05,S003_P0015,258,6486.12,25.14,0.0,0
2023-03-05,S003_P0016,45,2241.7200000000003,62.27,20.0,0
2023-03-05,S003_P0017,135,1767.1499999999999,15.4,15.0,1
2023-03-05,S003_P0018,47,3692.696,98.21,20.0,0
2023-03-05,S003_P0019,66,1955.0849999999998,34.85,15.0,0
2023-03-05,S003_P0020,141,10555.26,74.86,0.0,0
2023-03-05,S004_P0001,60,1171.8,21.7,10.0,1
2023-03-05,S004_P0002,43,2667.0965,65.29,5.0,0
2023-03-05,S004_P0003,229,18792.198,91.18,10.0,0
2023-03-05,S004_P0004,188,17224.56,91.62,0.0,0
2023-03-05,S004_P0005,138,4676.13,37.65,10.0,1
2023-03-05,S004_P0006,20,603.84,35.52,15.0,1
2023-03-05,S004_P0007,87,2033.19,23.37,0.0,0
2023-03-05,S004_P0008,24,1262.148,61.87,15.0,1
2023-03-05,S004_P0009,31,1422.8999999999999,45.9,0.0,1
2023-03-05,S004_P0010,92,1739.2599999999998,19.9,5.0,0
2023-03-05,S004_P0011,391,32847.323500000006,88.43,5.0,1
2023-03-05,S004_P0012,145,7491.135,60.78,15.0,1
2023-03-05,S004_P0013,25,2101.25,84.05,0.0,1
2023-03-05,S004_P0014,126,10304.28,81.78,0.0,0
2023-03-05,S004_P0015,177,13244.202000000001,83.14,10.0,0
2023-03-05,S004_P0016,157,6274.819,47.02,15.0,0
2023-03-05,S004_P0017,73,4205.1285,67.77,15.0,1
2023-03-05,S004_P0018,373,26527.760000000006,88.9,20.0,1
2023-03-05,S004_P0019,17,1565.7425,96.95,5.0,1
2023-03-05,S004_P0020,63,3235.491,60.42,15.0,1
2023-03-05,S005_P0001,13,1161.81,89.37,0.0,1
2023-03-05,S005_P0002,331,11257.31,35.8,5.0,0
2023-03-05,S005_P0003,3,242.3265,95.03,15.0,0
2023-03-05,S005_P0004,106,6929.590999999999,76.91,15.0,1
2023-03-05,S005_P0005,106,1035.4080000000001,12.21,20.0,1
2023-03-05,S005_P0006,157,14949.539999999999,95.22,0.0,1
2023-03-05,S005_P0007,102,7727.724000000001,84.18,10.0,0
2023-03-05,S005_P0008,67,4450.6425,78.15,15.0,1
2023-03-05,S005_P0009,78,2998.086,45.22,15.0,0
2023-03-05,S005_P0010,5,66.78,14.84,10.0,0
2023-03-05,S005_P0011,20,546.7199999999999,32.16,15.0,0
2023-03-05,S005_P0012,332,9197.064,29.16,5.0,1
2023-03-05,S005_P0013,115,5684.45,49.43,0.0,1
2023-03-05,S005_P0014,29,2355.525,85.5,5.0,1
2023-03-05,S005_P0015,281,17462.464000000004,77.68,20.0,0
2023-03-05,S005_P0016,88,1683.7040000000002,20.14,5.0,1
2023-03-05,S005_P0017,316,5753.412,20.23,10.0,0
2023-03-05,S005_P0018,227,18450.333,90.31,10.0,0
2023-03-05,S005_P0019,107,4131.912,48.27,20.0,0
2023-03-05,S005_P0020,73,4369.561,70.42,15.0,1
2023-03-06,S001_P0001,441,21520.800000000003,61.0,20.0,0
2023-03-06,S001_P0002,203,17195.724000000002,94.12,10.0,1
2023-03-06,S001_P0003,109,10440.02,95.78,0.0,1
2023-03-06,S001_P0004,8,411.236,54.11,5.0,1
2023-03-06,S001_P0005,163,13506.017,87.22,5.0,1
2023-03-06,S001_P0006,77,6163.4265,94.17,15.0,0
2023-03-06,S001_P0007,63,1534.743,28.66,15.0,1
2023-03-06,S001_P0008,60,1584.6,26.41,0.0,0
2023-03-06,S001_P0009,155,12410.23,84.28,5.0,0
2023-03-06,S001_P0010,58,4550.679999999999,78.46,0.0,1
2023-03-06,S001_P0011,66,687.225,12.25,15.0,1
2023-03-06,S001_P0012,356,14715.438000000002,48.63,15.0,0
2023-03-06,S001_P0013,77,2110.185,30.45,10.0,0
2023-03-06,S001_P0014,1,49.362,51.96,5.0,0
2023-03-06,S001_P0015,22,1321.3419999999999,70.66,15.0,1
2023-03-06,S001_P0016,123,8495.856,86.34,20.0,1
2023-03-06,S001_P0017,32,787.1039999999999,27.33,10.0,1
2023-03-06,S001_P0018,2,101.38,50.69,0.0,1
2023-03-06,S001_P0019,253,17317.344,85.56,20.0,0
2023-03-06,S001_P0020,53,2561.49,48.33,0.0,1
2023-03-06,S002_P0001,14,1007.1040000000002,89.92,20.0,0
2023-03-06,S002_P0002,136,5247.424,48.23,20.0,0
2023-03-06,S002_P0003,328,17153.579999999998,55.05,5.0,0
2023-03-06,S002_P0004,129,8819.149500000001,80.43,15.0,0
2023-03-06,S002_P0005,35,3085.74,97.96,10.0,1
2023-03-06,S002_P0006,45,2926.6649999999995,68.46,5.0,0
2023-03-06,S002_P0007,169,10587.681,69.61,10.0,0
2023-03-06,S002_P0008,30,1434.375,56.25,15.0,0
2023-03-06,S002_P0009,84,7406.532,97.97,10.0,1
2023-03-06,S002_P0010,17,424.8299999999999,29.4,15.0,0
2023-03-06,S002_P0011,68,1903.32,27.99,0.0,1
2023-03-06,S002_P0012,156,3964.8959999999997,28.24,10.0,1
2023-03-06,S002_P0013,15,471.49499999999995,36.98,15.0,0
2023-03-06,S002_P0014,452,30082.859999999997,78.3,15.0,0
2023-03-06,S002_P0015,34,653.1400000000001,22.6,15.0,1
2023-03-06,S002_P0016,199,11779.7055,62.31,5.0,1
2023-03-06,S002_P0017,96,8505.216,98.44,10.0,1
2023-03-06,S002_P0018,247,19974.643,95.14,15.0,1
2023-03-06,S002_P0019,473,39959.04,84.48,0.0,0
2023-03-06,S002_P0020,336,7716.911999999999,27.02,15.0,0
2023-03-06,S003_P0001,7,132.566,22.28,15.0,0
2023-03-06,S003_P0002,134,1913.52,14.28,0.0,1
2023-03-06,S003_P0003,18,508.419,33.23,15.0,1
2023-03-06,S003_P0004,96,6055.776000000001,70.09,10.0,1
2023-03-06,S003_P0005,242,2347.0370000000003,11.41,15.0,0
2023-03-06,S003_P0006,179,14242.851,88.41,10.0,1
2023-03-06,S003_P0007,15,159.84000000000003,13.32,20.0,1
2023-03-06,S003_P0008,155,3287.2400000000002,26.51,20.0,0
2023-03-06,S003_P0009,304,24483.399999999998,94.75,15.0,0
2023-03-06,S003_P0010,86,3433.464,44.36,10.0,0
2023-03-06,S003_P0011,76,4524.773999999999,62.67,5.0,1
2023-03-06,S003_P0012,16,201.6,12.6,0.0,1
2023-03-06,S003_P0013,248,9376.88,39.8,5.0,0
2023-03-06,S003_P0014,131,5536.584,52.83,20.0,0
2023-03-06,S003_P0015,388,9954.528,32.07,20.0,0
2023-03-06,S003_P0016,282,8119.344000000001,35.99,20.0,1
2023-03-06,S003_P0017,16,698.7439999999999,45.97,5.0,0
2023-03-06,S003_P0018,19,1007.5509999999999,55.82,5.0,0
2023-03-06,S003_P0019,282,8663.039999999999,38.4,20.0,1
2023-03-06,S003_P0020,51,1842.375,42.5,15.0,1
2023-03-06,S004_P0001,87,6693.823499999999,80.99,5.0,1
2023-03-06,S004_P0002,4,120.04,30.01,0.0,1
2023-03-06,S004_P0003,23,1623.2365,83.03,15.0,0
2023-03-06,S004_P0004,2,184.44,92.22,0.0,0
2023-03-06,S004_P0005,38,1748.722,54.14,15.0,1
2023-03-06,S004_P0006,20,1474.02,81.89,10.0,1
2023-03-06,S004_P0007,50,628.5,12.57,0.0,0
2023-03-06,S004_P0008,181,14980.284,91.96,10.0,0
2023-03-06,S004_P0009,46,641.24,13.94,0.0,0
2023-03-06,S004_P0010,170,10745.02,74.36,15.0,1
2023-03-06,S004_P0011,106,7203.495000000001,79.95,15.0,1
2023-03-06,S004_P0012,252,16149.923999999997,67.46,5.0,0
2023-03-06,S004_P0013,106,2858.873,31.73,15.0,1
2023-03-06,S004_P0014,239,4554.623,20.06,5.0,1
2023-03-06,S004_P0015,98,8867.775,95.25,5.0,0
2023-03-06,S004_P0016,273,4098.276000000001,16.68,10.0,1
2023-03-06,S004_P0017,41,2344.0110000000004,67.26,15.0,1
2023-03-06,S004_P0018,116,9417.923999999999,90.21,10.0,0
2023-03-06,S004_P0019,17,805.4005,49.87,5.0,0
2023-03-06,S004_P0020,147,5600.112,47.62,20.0,1
2023-03-06,S005_P0001,41,4017.5899999999997,97.99,0.0,0
2023-03-06,S005_P0002,146,2386.224,18.16,10.0,1
2023-03-06,S005_P0003,19,776.72,40.88,0.0,1
2023-03-06,S005_P0004,138,1749.84,12.68,0.0,0
2023-03-06,S005_P0005,64,4940.0,81.25,5.0,0
2023-03-06,S005_P0006,29,597.516,24.24,15.0,1
2023-03-06,S005_P0007,154,8130.276,58.66,10.0,1
2023-03-06,S005_P0008,24,1008.504,46.69,10.0,0
2023-03-06,S005_P0009,91,2028.117,26.22,15.0,0
2023-03-06,S005_P0010,7,611.667,91.98,5.0,1
2023-03-06,S005_P0011,100,3016.0,30.16,0.0,0
2023-03-06,S005_P0012,173,11515.4855,78.31,15.0,0
2023-03-06,S005_P0013,177,9827.393999999998,65.32,15.0,1
2023-03-06,S005_P0014,154,3105.949,21.23,5.0,1
2023-03-06,S005_P0015,85,5095.665000000001,66.61,10.0,1
2023-03-06,S005_P0016,29,2246.4269999999997,86.07,10.0,0
2023-03-06,S005_P0017,60,3183.42,62.42,15.0,1
2023-03-06,S005_P0018,297,9492.12,39.95,20.0,1
2023-03-06,S005_P0019,88,2329.0959999999995,27.86,5.0,0
2023-03-06,S005_P0020,256,20648.448,89.62,10.0,1
2023-03-07,S001_P0001,35,2667.56,95.27,20.0,1
2023-03-07,S001_P0002,107,1519.7745,16.71,15.0,1
2023-03-07,S001_P0003,166,7071.932,50.12,15.0,0
2023-03-07,S001_P0004,15,228.1425,16.01,5.0,0
2023-03-07,S001_P0005,203,9129.519,47.34,5.0,1
2023-03-07,S001_P0006,294,22783.382999999998,91.17,15.0,0
2023-03-07,S001_P0007,311,16323.6125,61.75,15.0,0
2023-03-07,S001_P0008,397,28123.083,78.71,10.0,0
2023-03-07,S001_P0009,374,12449.712,41.61,20.0,0
2023-03-07,S001_P0010,33,1123.254,37.82,10.0,0
2023-03-07,S001_P0011,76,6468.36,85.11,0.0,1
2023-03-07,S001_P0012,69,4014.7650000000003,64.65,10.0,1
2023-03-07,S001_P0013,83,6893.855500000001,87.43,5.0,1
2023-03-07,S001_P0014,193,17935.49,92.93,0.0,1
2023-03-07,S001_P0015,135,10565.1,78.26,0.0,1
2023-03-07,S001_P0016,170,4203.76,30.91,20.0,0
2023-03-07,S001_P0017,385,25641.0,74.0,10.0,0
2023-03-07,S001_P0018,31,2544.48,82.08,0.0,1
2023-03-07,S001_P0019,45,3644.1900000000005,89.98,10.0,0
2023-03-07,S001_P0020,3,244.03500000000003,95.7,15.0,1
2023-03-07,S002_P0001,224,11559.744,57.34,10.0,1
2023-03-07,S002_P0002,42,2939.4329999999995,73.67,5.0,1
2023-03-07,S002_P0003,1,66.91199999999999,78.72,15.0,0
2023-03-07,S002_P0004,178,14984.04,84.18,0.0,0
2023-03-07,S002_P0005,65,5007.3075,81.09,5.0,0
2023-03-07,S002_P0006,72,6060.24,84.17,0.0,0
2023-03-07,S002_P0007,158,4937.184000000001,39.06,20.0,0
2023-03-07,S002_P0008,329,23381.8655,74.81,5.0,0
2023-03-07,S002_P0009,189,5330.934,31.34,10.0,1
2023-03-07,S002_P0010,121,7055.631,61.38,5.0,0
2023-03-07,S002_P0011,119,3493.84,36.7,20.0,1
2023-03-07,S002_P0012,80,3219.84,50.31,20.0,0
2023-03-07,S002_P0013,108,6172.2,63.5,10.0,0
2023-03-07,S002_P0014,183,12807.987000000001,82.34,15.0,1
2023-03-07,S002_P0015,39,2769.351,83.54,15.0,1
2023-03-07,S002_P0016,104,5876.624,59.48,5.0,1
2023-03-07,S002_P0017,178,9525.136,66.89,20.0,1
2023-03-07,S002_P0018,102,3877.938,40.02,5.0,0
2023-03-07,S002_P0019,126,8122.842000000001,67.86,5.0,0
2023-03-07,S002_P0020,186,3342.9779999999996,19.97,10.0,0
2023-03-07,S003_P0001,40,918.0799999999999,24.16,5.0,1
2023-03-07,S003_P0002,343,11347.811999999998,36.76,10.0,0
2023-03-07,S003_P0003,146,10983.872000000001,94.04,20.0,1
2023-03-07,S003_P0004,286,22362.34,78.19,0.0,0
2023-03-07,S003_P0005,3,148.032,61.68,20.0,0
2023-03-07,S003_P0006,40,2590.4,80.95,20.0,0
2023-03-07,S003_P0007,32,505.72799999999995,17.56,10.0,0
2023-03-07,S003_P0008,139,10114.821499999998,85.61,15.0,1
2023-03-07,S003_P0009,31,1396.9530000000002,50.07,10.0,0
2023-03-07,S003_P0010,26,2255.1099999999997,91.3,5.0,0
2023-03-07,S003_P0011,201,10770.384000000002,66.98,20.0,1
2023-03-07,S003_P0012,225,10140.3,47.44,5.0,0
2023-03-07,S003_P0013,44,534.82,14.3,15.0,0
2023-03-07,S003_P0014,41,1648.7534999999998,42.33,5.0,1
2023-03-07,S003_P0015,148,10589.4,71.55,0.0,0
2023-03-07,S003_P0016,317,22423.628999999997,74.46,5.0,0
2023-03-07,S003_P0017,66,1036.992,19.64,20.0,1
2023-03-07,S003_P0018,54,3092.5800000000004,57.27,0.0,1
